mean,std,rms_contrast,michelson,lap_var,video,frame_idx,time_sec,t_idx,k,u,roi_x0,roi_y0,roi_x1,roi_y1,video_W,video_H,scale_x,scale_y
0.21633698046207428,0.15838918089866638,0.7321410016861326,0.9861110934769345,450.1434631347656,C5_linear_ROI_energyMatchedToGauss,0,0.0,0.0,0,0.0,1665,125,1986,720,3440,720,1.0,1.0140845070422535
0.21622376143932343,0.1582050919532776,0.7316729835029864,0.9863013524471166,451.1013488769531,C5_linear_ROI_energyMatchedToGauss,1,0.016666666666666666,0.016666666666666666,0,0.016666666666666666,1664,125,1985,720,3440,720,1.0,1.0140845070422535
0.21633732318878174,0.15797846019268036,0.7302413220321253,0.9727890983976795,450.6568298339844,C5_linear_ROI_energyMatchedToGauss,2,0.03333333333333333,0.03333333333333333,0,0.03333333333333333,1663,125,1984,720,3440,720,1.0,1.0140845070422535
0.21621014177799225,0.15785369277000427,0.7300938067519177,0.9863013524471166,450.0791320800781,C5_linear_ROI_energyMatchedToGauss,3,0.05,0.05,0,0.05,1662,125,1983,720,3440,720,1.0,1.0140845070422535
0.21627317368984222,0.1574617475271225,0.7280687547141244,0.9862068790273592,441.69830322265625,C5_linear_ROI_energyMatchedToGauss,4,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,1661,125,1982,720,3440,720,1.0,1.0140845070422535
0.21655984222888947,0.15708506107330322,0.7253655719494798,0.9862068790273592,438.04833984375,C5_linear_ROI_energyMatchedToGauss,5,0.08333333333333333,0.08333333333333333,0,0.08333333333333333,1660,125,1981,720,3440,720,1.0,1.0140845070422535
0.2164621651172638,0.15688930451869965,0.7247885430039137,0.9862068790273592,434.62359619140625,C5_linear_ROI_energyMatchedToGauss,6,0.1,0.1,0,0.1,1659,125,1980,720,3440,720,1.0,1.0140845070422535
0.2166803628206253,0.1566239297389984,0.7228339498412094,0.9861110934769345,429.1759338378906,C5_linear_ROI_energyMatchedToGauss,7,0.11666666666666667,0.11666666666666667,0,0.11666666666666667,1658,125,1979,720,3440,720,1.0,1.0140845070422535
0.21683011949062347,0.15616847574710846,0.7202342041393365,0.9999999822916678,413.65203857421875,C5_linear_ROI_energyMatchedToGauss,8,0.13333333333333333,0.13333333333333333,0,0.13333333333333333,1657,125,1978,720,3440,720,1.0,1.0140845070422535
0.21688446402549744,0.15598343312740326,0.7192005505616114,0.9999999824137941,412.166015625,C5_linear_ROI_energyMatchedToGauss,9,0.15,0.15,0,0.15,1656,125,1977,720,3440,720,1.0,1.0140845070422535
0.2172296792268753,0.1555810570716858,0.7162053107261802,0.9863013524471166,396.2261657714844,C5_linear_ROI_energyMatchedToGauss,10,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,1655,125,1976,720,3440,720,1.0,1.0140845070422535
0.21713335812091827,0.15550240874290466,0.7161608097761728,0.9863013524471166,394.1224365234375,C5_linear_ROI_energyMatchedToGauss,11,0.18333333333333332,0.18333333333333332,0,0.18333333333333332,1654,125,1975,720,3440,720,1.0,1.0140845070422535
0.2173088639974594,0.15522097051143646,0.7142873075365122,0.9862068790273592,385.2041015625,C5_linear_ROI_energyMatchedToGauss,12,0.2,0.2,0,0.2,1653,125,1974,720,3440,720,1.0,1.0140845070422535
0.21756646037101746,0.15481163561344147,0.7115601744581334,0.9999999822916678,367.3261413574219,C5_linear_ROI_energyMatchedToGauss,13,0.21666666666666667,0.21666666666666667,0,0.21666666666666667,1652,125,1973,720,3440,720,1.0,1.0140845070422535
0.21757398545742035,0.15475541353225708,0.7112771597860509,0.9999999822916678,365.2951354980469,C5_linear_ROI_energyMatchedToGauss,14,0.23333333333333334,0.23333333333333334,0,0.23333333333333334,1651,125,1972,720,3440,720,1.0,1.0140845070422535
0.21786107122898102,0.1543761044740677,0.7085988172059607,0.9999999822916678,347.0962829589844,C5_linear_ROI_energyMatchedToGauss,15,0.25,0.25,0,0.25,1650,125,1971,720,3440,720,1.0,1.0140845070422535
0.21780765056610107,0.15437638759613037,0.7087739117847953,0.9999999822916678,345.6790466308594,C5_linear_ROI_energyMatchedToGauss,16,0.26666666666666666,0.26666666666666666,0,0.26666666666666666,1649,125,1970,720,3440,720,1.0,1.0140845070422535
0.2179708331823349,0.15406674146652222,0.7068227071895289,0.9999999822916678,323.6276550292969,C5_linear_ROI_energyMatchedToGauss,17,0.2833333333333333,0.2833333333333333,0,0.2833333333333333,1648,125,1969,720,3440,720,1.0,1.0140845070422535
0.2184017449617386,0.1537388563156128,0.703926835855994,0.9999999822916678,315.5144348144531,C5_linear_ROI_energyMatchedToGauss,18,0.3,0.3,0,0.3,1647,125,1968,720,3440,720,1.0,1.0140845070422535
0.21824941039085388,0.15378634631633759,0.7046357605024928,0.9999999821678333,317.28424072265625,C5_linear_ROI_energyMatchedToGauss,19,0.31666666666666665,0.31666666666666665,0,0.31666666666666665,1646,125,1967,720,3440,720,1.0,1.0140845070422535
