mean,std,rms_contrast,michelson,lap_var,video,frame_idx,time_sec,t_idx,k,u,roi_x0,roi_y0,roi_x1,roi_y1,video_W,video_H,scale_x,scale_y
0.21851880848407745,0.15909433364868164,0.7280578155801908,0.930069914506768,557.2409057617188,cam2_linear,0,0.0,0.0,0,0.0,1665,123,1986,710,3440,710,1.0,1.0
0.21896107494831085,0.1584179550409317,0.723498219230731,0.9436619544138332,547.6519775390625,cam2_linear,1,0.016666666666666666,0.016666666666666666,0,0.016666666666666666,1664,123,1985,710,3440,710,1.0,1.0
0.21972903609275818,0.15765708684921265,0.7175068096489075,0.9436619544138332,527.7523803710938,cam2_linear,2,0.03333333333333333,0.03333333333333333,0,0.03333333333333333,1663,123,1984,710,3440,710,1.0,1.0
0.22032985091209412,0.15698029100894928,0.7124785099899842,0.9305555400390119,504.59100341796875,cam2_linear,3,0.05,0.05,0,0.05,1662,123,1983,710,3440,710,1.0,1.0
0.22081729769706726,0.156439870595932,0.7084583732473871,0.9305555400390119,491.458984375,cam2_linear,4,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,1661,123,1982,710,3440,710,1.0,1.0
0.22127707302570343,0.1559467911720276,0.7047579850549317,0.9305555400390119,476.2055969238281,cam2_linear,5,0.08333333333333333,0.08333333333333333,0,0.08333333333333333,1660,123,1981,710,3440,710,1.0,1.0
0.22171245515346527,0.1555730253458023,0.7016882214453641,0.930069914506768,460.15057373046875,cam2_linear,6,0.1,0.1,0,0.1,1659,123,1980,710,3440,710,1.0,1.0
0.2222803235054016,0.15503618121147156,0.6974804237807393,0.930069914506768,443.36468505859375,cam2_linear,7,0.11666666666666667,0.11666666666666667,0,0.11666666666666667,1658,123,1979,710,3440,710,1.0,1.0
0.22264443337917328,0.1546553075313568,0.6946290919462653,0.9305555400390119,432.33856201171875,cam2_linear,8,0.13333333333333333,0.13333333333333333,0,0.13333333333333333,1657,123,1978,710,3440,710,1.0,1.0
0.22315187752246857,0.1541610211133957,0.6908344931560287,0.9305555400390119,420.3272399902344,cam2_linear,9,0.15,0.15,0,0.15,1656,123,1977,710,3440,710,1.0,1.0
0.223791241645813,0.15365158021450043,0.686584390964843,0.9305555400390119,406.5920104980469,cam2_linear,10,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,1655,123,1976,710,3440,710,1.0,1.0
0.22400008141994476,0.15344980359077454,0.6850434864470395,0.930069914506768,399.7402038574219,cam2_linear,11,0.18333333333333332,0.18333333333333332,0,0.18333333333333332,1654,123,1975,710,3440,710,1.0,1.0
0.22437460720539093,0.1531810313463211,0.68270214008254,0.9305555400390119,387.9000244140625,cam2_linear,12,0.2,0.2,0,0.2,1653,123,1974,710,3440,710,1.0,1.0
0.22459381818771362,0.1529800444841385,0.6811409098752218,0.930069914506768,382.3002014160156,cam2_linear,13,0.21666666666666667,0.21666666666666667,0,0.21666666666666667,1652,123,1973,710,3440,710,1.0,1.0
0.22497159242630005,0.15271098911762238,0.6788011796628866,0.930069914506768,373.8017883300781,cam2_linear,14,0.23333333333333334,0.23333333333333334,0,0.23333333333333334,1651,123,1972,710,3440,710,1.0,1.0
0.22513796389102936,0.15248937904834747,0.6773152321347395,0.9305555400390119,364.9482421875,cam2_linear,15,0.25,0.25,0,0.25,1650,123,1971,710,3440,710,1.0,1.0
0.22565801441669464,0.15216132998466492,0.6743005500379968,0.9436619544138332,355.54119873046875,cam2_linear,16,0.26666666666666666,0.26666666666666666,0,0.26666666666666666,1649,123,1970,710,3440,710,1.0,1.0
0.22590842843055725,0.15193870663642883,0.6725676459541983,0.943262393858482,349.5981140136719,cam2_linear,17,0.2833333333333333,0.2833333333333333,0,0.2833333333333333,1648,123,1969,710,3440,710,1.0,1.0
0.22631515562534332,0.15175023674964905,0.6705261502486588,0.930069914506768,340.68505859375,cam2_linear,18,0.3,0.3,0,0.3,1647,123,1968,710,3440,710,1.0,1.0
0.2265588492155075,0.15154288709163666,0.668889698758087,0.930069914506768,337.67669677734375,cam2_linear,19,0.31666666666666665,0.31666666666666665,0,0.31666666666666665,1646,123,1967,710,3440,710,1.0,1.0
0.22689983248710632,0.15137112140655518,0.6671274856224587,0.930069914506768,331.0172424316406,cam2_linear,20,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,1645,123,1966,710,3440,710,1.0,1.0
0.22711391746997833,0.15116067230701447,0.6655720060452746,0.9295774491791732,329.1123962402344,cam2_linear,21,0.35,0.35,0,0.35,1644,123,1965,710,3440,710,1.0,1.0
0.22745907306671143,0.1510389894247055,0.6640270741811058,0.9295774491791732,322.35198974609375,cam2_linear,22,0.36666666666666664,0.36666666666666664,0,0.36666666666666664,1643,123,1964,710,3440,710,1.0,1.0
0.22759924829006195,0.1509169340133667,0.6630818357985679,0.9295774491791732,321.4022216796875,cam2_linear,23,0.38333333333333336,0.38333333333333336,0,0.38333333333333336,1642,123,1963,710,3440,710,1.0,1.0
0.2279597520828247,0.15079300105571747,0.66148955270856,0.9295774491791732,316.0546569824219,cam2_linear,24,0.4,0.4,0,0.4,1641,123,1962,710,3440,710,1.0,1.0
0.22804971039295197,0.15073570609092712,0.6609773773508459,0.9295774491791732,315.5203857421875,cam2_linear,25,0.4166666666666667,0.4166666666666667,0,0.4166666666666667,1640,123,1961,710,3440,710,1.0,1.0
0.22827020287513733,0.1506231129169464,0.6598456759635849,0.9295774491791732,311.9005126953125,cam2_linear,26,0.43333333333333335,0.43333333333333335,0,0.43333333333333335,1639,123,1960,710,3440,710,1.0,1.0
0.2284546196460724,0.15062996745109558,0.6593430287863078,0.9295774491791732,308.5093688964844,cam2_linear,27,0.45,0.45,0,0.45,1638,123,1959,710,3440,710,1.0,1.0
0.22864700853824615,0.15053877234458923,0.6583893956150947,0.9295774491791732,307.6461181640625,cam2_linear,28,0.4666666666666667,0.4666666666666667,0,0.4666666666666667,1637,123,1958,710,3440,710,1.0,1.0
0.2288523018360138,0.1505303680896759,0.6577620600902638,0.9295774491791732,306.08209228515625,cam2_linear,29,0.48333333333333334,0.48333333333333334,0,0.48333333333333334,1636,123,1957,710,3440,710,1.0,1.0
0.22946175932884216,0.15067096054553986,0.6566277292563406,0.9160839023031548,303.844482421875,cam2_linear,30,0.5,0.5,0,0.5,1634,123,1956,710,3440,710,1.0,1.0
0.22927945852279663,0.15082736313343048,0.6578319642189598,0.9160839023031548,306.9247131347656,cam2_linear,31,0.5166666666666667,0.5166666666666667,0,0.5166666666666667,1633,123,1954,710,3440,710,1.0,1.0
0.22932745516300201,0.15092439949512482,0.6581174190708049,0.9154929439445132,306.78411865234375,cam2_linear,32,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,1632,123,1953,710,3440,710,1.0,1.0
0.22967574000358582,0.15087595582008362,0.6569085147984847,0.9154929439445132,306.79132080078125,cam2_linear,33,0.55,0.55,0,0.55,1631,123,1952,710,3440,710,1.0,1.0
0.22968074679374695,0.15102145075798035,0.6575276608549206,0.9154929439445132,309.72369384765625,cam2_linear,34,0.5666666666666667,0.5666666666666667,0,0.5666666666666667,1630,123,1951,710,3440,710,1.0,1.0
0.22968575358390808,0.1511567384004593,0.6581023396569339,0.9154929439445132,310.2861328125,cam2_linear,35,0.5833333333333334,0.5833333333333334,0,0.5833333333333334,1629,123,1950,710,3440,710,1.0,1.0
0.22981810569763184,0.15124809741973877,0.6581208664104338,0.9154929439445132,313.7444763183594,cam2_linear,36,0.6,0.6,0,0.6,1628,123,1949,710,3440,710,1.0,1.0
0.22980909049510956,0.1513986438512802,0.6588017773234444,0.9154929439445132,316.6889953613281,cam2_linear,37,0.6166666666666667,0.6166666666666667,0,0.6166666666666667,1627,123,1948,710,3440,710,1.0,1.0
0.22984954714775085,0.1515844464302063,0.6594941852890561,0.9154929439445132,317.9909362792969,cam2_linear,38,0.6333333333333333,0.6333333333333333,0,0.6333333333333333,1626,123,1947,710,3440,710,1.0,1.0
0.23003895580768585,0.15169937908649445,0.6594507958852335,0.9154929439445132,320.5904846191406,cam2_linear,39,0.65,0.65,0,0.65,1625,123,1946,710,3440,710,1.0,1.0
0.2300121933221817,0.1518675833940506,0.6602588088829674,0.9154929439445132,326.6092834472656,cam2_linear,40,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,1624,123,1945,710,3440,710,1.0,1.0
0.23005907237529755,0.152049258351326,0.6609139564561359,0.9154929439445132,330.7047119140625,cam2_linear,41,0.6833333333333333,0.6833333333333333,0,0.6833333333333333,1623,123,1944,710,3440,710,1.0,1.0
0.23027779161930084,0.15219534933567047,0.6609206283256186,0.914893603198889,334.91339111328125,cam2_linear,42,0.7,0.7,0,0.7,1622,123,1943,710,3440,710,1.0,1.0
0.230133518576622,0.15249720215797424,0.6626466082590001,0.9136690508874805,341.4132995605469,cam2_linear,43,0.7166666666666667,0.7166666666666667,0,0.7166666666666667,1621,123,1942,710,3440,710,1.0,1.0
