mean,std,rms_contrast,michelson,lap_var,video,frame_idx,time_sec,time_orig_sec,t_idx,k,u,roi_x0,roi_y0,roi_x1,roi_y1,video_W,video_H,scale_x,scale_y
0.4719637930393219,0.1431213617324829,0.3032464795198684,0.557377046674103,754.2042236328125,ampnorm,60,0.0,1.0,1.0,1,0.0,1481,153,1771,710,3440,710,1.0,1.0
0.47203969955444336,0.13599085807800293,0.28809198744394665,0.5284552554659363,674.3960571289062,ampnorm,61,0.016666666666666607,1.0166666666666666,1.0166666666666666,1,0.016666666666666607,1480,153,1770,710,3440,710,1.0,1.0
0.47210314869880676,0.13206693530082703,0.27974168964432483,0.522633715562082,637.1441650390625,ampnorm,62,0.03333333333333344,1.0333333333333334,1.0333333333333334,1,0.03333333333333344,1479,153,1769,710,3440,710,1.0,1.0
0.4722335934638977,0.12984393537044525,0.27495700098007075,0.5146443527586911,592.5399780273438,ampnorm,63,0.050000000000000044,1.05,1.05,1,0.050000000000000044,1478,153,1768,710,3440,710,1.0,1.0
0.47236916422843933,0.12846717238426208,0.27196349675886117,0.5146443527586911,565.7999877929688,ampnorm,64,0.06666666666666665,1.0666666666666667,1.0666666666666667,1,0.06666666666666665,1477,153,1767,710,3440,710,1.0,1.0
0.4726558029651642,0.12734344601631165,0.2694210935806203,0.5126050435011438,542.5670776367188,ampnorm,65,0.08333333333333326,1.0833333333333333,1.0833333333333333,1,0.08333333333333326,1476,153,1766,710,3440,710,1.0,1.0
0.4726199805736542,0.12661296129226685,0.2678959075315186,0.5126050435011438,533.59228515625,ampnorm,66,0.10000000000000009,1.1,1.1,1,0.10000000000000009,1476,153,1766,710,3440,710,1.0,1.0
0.4727395474910736,0.12622635066509247,0.2670103414552439,0.5126050435011438,520.4284057617188,ampnorm,67,0.1166666666666667,1.1166666666666667,1.1166666666666667,1,0.1166666666666667,1475,153,1765,710,3440,710,1.0,1.0
0.47283104062080383,0.1259256899356842,0.2663228012846237,0.5126050435011438,512.2866821289062,ampnorm,68,0.1333333333333333,1.1333333333333333,1.1333333333333333,1,0.1333333333333333,1474,153,1764,710,3440,710,1.0,1.0
0.47290417551994324,0.12570421397686005,0.26581328274490157,0.5146443527586911,504.6729736328125,ampnorm,69,0.1499999999999999,1.15,1.15,1,0.1499999999999999,1473,153,1763,710,3440,710,1.0,1.0
0.4731597900390625,0.12551650404930115,0.26527296705878,0.5126050435011438,494.3719177246094,ampnorm,70,0.16666666666666674,1.1666666666666667,1.1666666666666667,1,0.16666666666666674,1472,153,1762,710,3440,710,1.0,1.0
0.47316327691078186,0.12549598515033722,0.26522764682290395,0.5126050435011438,492.36871337890625,ampnorm,71,0.18333333333333335,1.1833333333333333,1.1833333333333333,1,0.18333333333333335,1471,153,1761,710,3440,710,1.0,1.0
0.47329792380332947,0.1254705786705017,0.265098513450597,0.5126050435011438,481.2632141113281,ampnorm,72,0.19999999999999996,1.2,1.2,1,0.19999999999999996,1470,153,1760,710,3440,710,1.0,1.0
0.47354304790496826,0.12545756995677948,0.2649338172368617,0.5189873670362122,480.3858947753906,ampnorm,73,0.21666666666666656,1.2166666666666666,1.2166666666666666,1,0.21666666666666656,1469,153,1759,710,3440,710,1.0,1.0
0.47352534532546997,0.1255474090576172,0.26513344564479385,0.5189873670362122,479.6859130859375,ampnorm,74,0.2333333333333334,1.2333333333333334,1.2333333333333334,1,0.2333333333333334,1468,153,1758,710,3440,710,1.0,1.0
0.4737139046192169,0.12550044059753418,0.26492876127232734,0.510548524884338,474.11328125,ampnorm,75,0.25,1.25,1.25,1,0.25,1467,153,1757,710,3440,710,1.0,1.0
0.4738587737083435,0.12557139992713928,0.264997514543125,0.510548524884338,473.9833984375,ampnorm,76,0.2666666666666666,1.2666666666666666,1.2666666666666666,1,0.2666666666666666,1466,153,1756,710,3440,710,1.0,1.0
0.473869651556015,0.12568095326423645,0.2652226201853608,0.510548524884338,474.0320129394531,ampnorm,77,0.28333333333333344,1.2833333333333334,1.2833333333333334,1,0.28333333333333344,1465,153,1755,710,3440,710,1.0,1.0
0.47414493560791016,0.12563484907150269,0.26497139795600666,0.5169491780667732,468.5948486328125,ampnorm,78,0.30000000000000004,1.3,1.3,1,0.30000000000000004,1464,153,1754,710,3440,710,1.0,1.0
0.4741995632648468,0.1255672127008438,0.2647982406148494,0.5169491780667732,469.3737487792969,ampnorm,79,0.31666666666666665,1.3166666666666667,1.3166666666666667,1,0.31666666666666665,1464,153,1754,710,3440,710,1.0,1.0
0.474185585975647,0.12569831311702728,0.26508252081845785,0.5169491780667732,468.8324890136719,ampnorm,80,0.33333333333333326,1.3333333333333333,1.3333333333333333,1,0.33333333333333326,1463,153,1753,710,3440,710,1.0,1.0
0.47425246238708496,0.1258511245250702,0.265367355686341,0.5169491780667732,469.3514404296875,ampnorm,81,0.3500000000000001,1.35,1.35,1,0.3500000000000001,1462,153,1752,710,3440,710,1.0,1.0
0.4744456708431244,0.1259336918592453,0.265433319227297,0.5189873670362122,464.4776916503906,ampnorm,82,0.3666666666666667,1.3666666666666667,1.3666666666666667,1,0.3666666666666667,1461,153,1751,710,3440,710,1.0,1.0
0.47459876537323,0.1259888857603073,0.26546399252974934,0.5189873670362122,464.0318908691406,ampnorm,83,0.3833333333333333,1.3833333333333333,1.3833333333333333,1,0.3833333333333333,1460,153,1750,710,3440,710,1.0,1.0
0.47467324137687683,0.12606345117092133,0.265579429228951,0.5189873670362122,463.56158447265625,ampnorm,84,0.3999999999999999,1.4,1.4,1,0.3999999999999999,1459,153,1749,710,3440,710,1.0,1.0
0.474697083234787,0.12624502182006836,0.2659485883087704,0.5189873670362122,464.0531005859375,ampnorm,85,0.41666666666666674,1.4166666666666667,1.4166666666666667,1,0.41666666666666674,1458,153,1748,710,3440,710,1.0,1.0
0.4748976230621338,0.1263301819562912,0.2660156066513026,0.5189873670362122,460.8781433105469,ampnorm,86,0.43333333333333335,1.4333333333333333,1.4333333333333333,1,0.43333333333333335,1457,153,1747,710,3440,710,1.0,1.0
0.4750426113605499,0.12644919753074646,0.26618495234930406,0.5189873670362122,460.6252746582031,ampnorm,87,0.44999999999999996,1.45,1.45,1,0.44999999999999996,1456,153,1746,710,3440,710,1.0,1.0
0.4750315248966217,0.12658144533634186,0.2664695626236457,0.5189873670362122,460.7218933105469,ampnorm,88,0.46666666666666656,1.4666666666666666,1.4666666666666666,1,0.46666666666666656,1455,153,1745,710,3440,710,1.0,1.0
0.47515326738357544,0.1266569048166275,0.26656009933060315,0.5189873670362122,461.7440185546875,ampnorm,89,0.4833333333333334,1.4833333333333334,1.4833333333333334,1,0.4833333333333334,1454,153,1744,710,3440,710,1.0,1.0
0.47526249289512634,0.12659989297389984,0.26637887946703,0.5126050435011438,458.7938232421875,ampnorm,90,0.5,1.5,1.5,1,0.5,1454,153,1744,710,3440,710,1.0,1.0
0.4753716289997101,0.12672214210033417,0.2665748894212249,0.5126050435011438,460.2012634277344,ampnorm,91,0.5166666666666666,1.5166666666666666,1.5166666666666666,1,0.5166666666666666,1453,153,1743,710,3440,710,1.0,1.0
0.4755324423313141,0.1267712265253067,0.2665879603038792,0.5126050435011438,462.1038818359375,ampnorm,92,0.5333333333333334,1.5333333333333334,1.5333333333333334,1,0.5333333333333334,1452,153,1742,710,3440,710,1.0,1.0
0.47551655769348145,0.12692229449748993,0.2669145580208347,0.5126050435011438,462.53619384765625,ampnorm,93,0.55,1.55,1.55,1,0.55,1451,153,1741,710,3440,710,1.0,1.0
0.475741446018219,0.12698732316493988,0.2669250736056871,0.5126050435011438,460.052001953125,ampnorm,94,0.5666666666666667,1.5666666666666667,1.5666666666666667,1,0.5666666666666667,1450,153,1740,710,3440,710,1.0,1.0
0.47589001059532166,0.127068892121315,0.2670131472022807,0.5126050435011438,460.07098388671875,ampnorm,95,0.5833333333333333,1.5833333333333333,1.5833333333333333,1,0.5833333333333333,1449,153,1739,710,3440,710,1.0,1.0
0.4759572446346283,0.1271500438451767,0.26714593087310806,0.5126050435011438,460.4516906738281,ampnorm,96,0.6000000000000001,1.6,1.6,1,0.6000000000000001,1448,153,1738,710,3440,710,1.0,1.0
0.47608131170272827,0.12723928689956665,0.2672637658719504,0.5126050435011438,459.234619140625,ampnorm,97,0.6166666666666667,1.6166666666666667,1.6166666666666667,1,0.6166666666666667,1447,153,1737,710,3440,710,1.0,1.0
0.4763111472129822,0.12733714282512665,0.26734024785438304,0.5126050435011438,454.13177490234375,ampnorm,98,0.6333333333333333,1.6333333333333333,1.6333333333333333,1,0.6333333333333333,1446,153,1736,710,3440,710,1.0,1.0
0.47643089294433594,0.127424418926239,0.2674562421093132,0.5126050435011438,452.9275207519531,ampnorm,99,0.6499999999999999,1.65,1.65,1,0.6499999999999999,1445,153,1735,710,3440,710,1.0,1.0
0.47641435265541077,0.1276080310344696,0.2678509319559875,0.5126050435011438,451.5788269042969,ampnorm,100,0.6666666666666667,1.6666666666666667,1.6666666666666667,1,0.6666666666666667,1444,153,1734,710,3440,710,1.0,1.0
0.47655487060546875,0.1276264488697052,0.2678106007592541,0.5126050435011438,451.2131652832031,ampnorm,101,0.6833333333333333,1.6833333333333333,1.6833333333333333,1,0.6833333333333333,1443,153,1733,710,3440,710,1.0,1.0
0.47669076919555664,0.12775084376335144,0.2679952064081005,0.5189873670362122,451.18682861328125,ampnorm,102,0.7,1.7,1.7,1,0.7,1442,153,1732,710,3440,710,1.0,1.0
0.47672799229621887,0.12773895263671875,0.2679493380322709,0.5126050435011438,452.9915771484375,ampnorm,103,0.7166666666666666,1.7166666666666666,1.7166666666666666,1,0.7166666666666666,1442,153,1732,710,3440,710,1.0,1.0
0.4766792058944702,0.12795694172382355,0.26843406940602027,0.5189873670362122,452.6255187988281,ampnorm,104,0.7333333333333334,1.7333333333333334,1.7333333333333334,1,0.7333333333333334,1441,153,1731,710,3440,710,1.0,1.0
0.4767535328865051,0.12810474634170532,0.26870224302077533,0.5189873670362122,449.853271484375,ampnorm,105,0.75,1.75,1.75,1,0.75,1440,153,1730,710,3440,710,1.0,1.0
0.476978063583374,0.12815646827220917,0.26868419193656684,0.5210084283685298,451.24383544921875,ampnorm,106,0.7666666666666666,1.7666666666666666,1.7666666666666666,1,0.7666666666666666,1439,153,1729,710,3440,710,1.0,1.0
