mean,std,rms_contrast,michelson,lap_var,video,frame_idx,time_sec,roi_x0,roi_y0,roi_x1,roi_y1,video_W,video_H,scale_x,scale_y
0.25154533982276917,0.1862816959619522,0.7405491538332963,0.9333333180999669,536.4693603515625,tri_norm,0,0.0,1930,76,2309,710,3440,710,1.0,1.0
0.2515866458415985,0.18616493046283722,0.73996345251335,0.9333333180999669,535.8004760742188,tri_norm,1,0.016666666666666666,1930,76,2309,710,3440,710,1.0,1.0
0.2520054280757904,0.18588341772556305,0.7376166925003371,0.9337748192513182,532.4568481445312,tri_norm,2,0.03333333333333333,1930,76,2309,710,3440,710,1.0,1.0
0.25213709473609924,0.18574059009552002,0.7366650390069581,0.9337748192513182,531.9835205078125,tri_norm,3,0.05,1930,76,2309,710,3440,710,1.0,1.0
0.2522870600223541,0.18559525907039642,0.7356510940253561,0.9337748192513182,525.2219848632812,tri_norm,4,0.06666666666666667,1930,76,2309,710,3440,710,1.0,1.0
0.2526194155216217,0.1853100061416626,0.7335540636236698,0.9337748192513182,519.4165649414062,tri_norm,5,0.08333333333333333,1930,76,2309,710,3440,710,1.0,1.0
0.2527015507221222,0.18515488505363464,0.732701786742173,0.9333333180999669,515.2340087890625,tri_norm,6,0.1,1930,76,2309,710,3440,710,1.0,1.0
0.25281620025634766,0.18499794602394104,0.7317487507480591,0.9333333180999669,510.60052490234375,tri_norm,7,0.11666666666666667,1930,76,2309,710,3440,710,1.0,1.0
0.2531551718711853,0.18477439880371094,0.7298859041239415,0.9333333180999669,506.64300537109375,tri_norm,8,0.13333333333333333,1930,76,2309,710,3440,710,1.0,1.0
0.25314417481422424,0.18473616242408752,0.7297665658788902,0.9333333180999669,504.6070251464844,tri_norm,9,0.15,1930,76,2309,710,3440,710,1.0,1.0
0.25332990288734436,0.18461185693740845,0.7287408535110704,0.9333333180999669,499.553955078125,tri_norm,10,0.16666666666666666,1930,76,2309,710,3440,710,1.0,1.0
0.25355106592178345,0.18448422849178314,0.7276018365179159,0.9337748192513182,494.8742370605469,tri_norm,11,0.18333333333333332,1930,76,2309,710,3440,710,1.0,1.0
0.25371047854423523,0.18420420587062836,0.7260409568700656,0.9337748192513182,492.72564697265625,tri_norm,12,0.2,1930,76,2309,710,3440,710,1.0,1.0
0.2537880539894104,0.18412232398986816,0.7254963889773433,0.9337748192513182,489.6407165527344,tri_norm,13,0.21666666666666667,1930,76,2309,710,3440,710,1.0,1.0
0.2539551854133606,0.18397441506385803,0.7244365084337201,0.9337748192513182,487.074462890625,tri_norm,14,0.23333333333333334,1930,76,2309,710,3440,710,1.0,1.0
0.2539551258087158,0.18392585217952728,0.7242454522284755,0.9337748192513182,486.09893798828125,tri_norm,15,0.25,1930,76,2309,710,3440,710,1.0,1.0
0.25404998660087585,0.18383227288722992,0.7236066732802946,0.9337748192513182,482.21527099609375,tri_norm,16,0.26666666666666666,1930,76,2309,710,3440,710,1.0,1.0
0.2543795704841614,0.1836181879043579,0.7218275443134111,0.9337748192513182,479.5215148925781,tri_norm,17,0.2833333333333333,1930,76,2309,710,3440,710,1.0,1.0
0.2543491721153259,0.18357707560062408,0.7217521757840265,0.9333333180999669,477.3703918457031,tri_norm,18,0.3,1930,76,2309,710,3440,710,1.0,1.0
0.25438085198402405,0.1835513412952423,0.7215611263506526,0.9333333180999669,473.1837463378906,tri_norm,19,0.31666666666666665,1930,76,2309,710,3440,710,1.0,1.0
0.2545652985572815,0.18339714407920837,0.7204325880796162,0.9333333180999669,470.0298767089844,tri_norm,20,0.3333333333333333,1930,76,2309,710,3440,710,1.0,1.0
0.25468066334724426,0.18327848613262177,0.7196403391109729,0.9333333180999669,469.4319152832031,tri_norm,21,0.35,1930,76,2309,710,3440,710,1.0,1.0
0.2547111213207245,0.1831996589899063,0.7192448089723527,0.9333333180999669,466.9187927246094,tri_norm,22,0.36666666666666664,1930,76,2309,710,3440,710,1.0,1.0
0.2548072040081024,0.1831754595041275,0.7188786244423317,0.9337748192513182,467.026123046875,tri_norm,23,0.38333333333333336,1930,76,2309,710,3440,710,1.0,1.0
0.2548465132713318,0.18311302363872528,0.7185227457224018,0.9337748192513182,467.4540100097656,tri_norm,24,0.4,1930,76,2309,710,3440,710,1.0,1.0
0.2549617886543274,0.1830592304468155,0.7179868961271484,0.9337748192513182,465.3222961425781,tri_norm,25,0.4166666666666667,1930,76,2309,710,3440,710,1.0,1.0
0.2550279200077057,0.18304845690727234,0.7177584702261495,0.9333333180999669,463.2474670410156,tri_norm,26,0.43333333333333335,1930,76,2309,710,3440,710,1.0,1.0
0.25505465269088745,0.18295125663280487,0.7173021449701233,0.9463087079095936,461.8056945800781,tri_norm,27,0.45,1930,76,2309,710,3440,710,1.0,1.0
0.25521570444107056,0.18283958733081818,0.716411948736158,0.9333333180999669,459.813720703125,tri_norm,28,0.4666666666666667,1930,76,2309,710,3440,710,1.0,1.0
0.25528883934020996,0.18279790878295898,0.7160434513900522,0.9333333180999669,454.5420227050781,tri_norm,29,0.48333333333333334,1930,76,2309,710,3440,710,1.0,1.0
0.2555161714553833,0.18267901241779327,0.7149410709618467,0.9333333180999669,448.5800476074219,tri_norm,30,0.5,1930,76,2309,710,3440,710,1.0,1.0
0.2559433877468109,0.18224403262138367,0.7120481880984736,0.9333333180999669,442.16033935546875,tri_norm,31,0.5166666666666667,1930,76,2309,710,3440,710,1.0,1.0
0.25629788637161255,0.18197454512119293,0.7100118561150561,0.9333333180999669,436.78369140625,tri_norm,32,0.5333333333333333,1930,76,2309,710,3440,710,1.0,1.0
0.2567767798900604,0.18156498670578003,0.7070926729145477,0.9333333180999669,428.2485656738281,tri_norm,33,0.55,1930,76,2309,710,3440,710,1.0,1.0
0.2571815550327301,0.18124732375144958,0.7047446177893164,0.9333333180999669,421.51934814453125,tri_norm,34,0.5666666666666667,1930,76,2309,710,3440,710,1.0,1.0
0.2575652301311493,0.1808551698923111,0.7021722721599456,0.9333333180999669,415.0488586425781,tri_norm,35,0.5833333333333334,1930,76,2309,710,3440,710,1.0,1.0
0.2578805387020111,0.18061691522598267,0.7003898360503764,0.9333333180999669,406.8822326660156,tri_norm,36,0.6,1930,76,2309,710,3440,710,1.0,1.0
0.2582799196243286,0.18016240000724792,0.6975470384760302,0.9333333180999669,400.9975891113281,tri_norm,37,0.6166666666666667,1930,76,2309,710,3440,710,1.0,1.0
0.258620947599411,0.1799665242433548,0.6958698394509566,0.9333333180999669,396.1159973144531,tri_norm,38,0.6333333333333333,1930,76,2309,710,3440,710,1.0,1.0
0.25896507501602173,0.17966793477535248,0.6937921178225116,0.9333333180999669,389.61541748046875,tri_norm,39,0.65,1930,76,2309,710,3440,710,1.0,1.0
0.2593100666999817,0.1795031577348709,0.6922336378873301,0.9333333180999669,384.85064697265625,tri_norm,40,0.6666666666666666,1930,76,2309,710,3440,710,1.0,1.0
0.2596226930618286,0.17925482988357544,0.6904435851316373,0.9333333180999669,380.9267578125,tri_norm,41,0.6833333333333333,1930,76,2309,710,3440,710,1.0,1.0
0.2598198354244232,0.1791307032108307,0.6894419589782125,0.9333333180999669,377.4691467285156,tri_norm,42,0.7,1930,76,2309,710,3440,710,1.0,1.0
0.2600209712982178,0.17902278900146484,0.6884936288896772,0.9333333180999669,375.2611389160156,tri_norm,43,0.7166666666666667,1930,76,2309,710,3440,710,1.0,1.0
0.2602041959762573,0.17885150015354156,0.6873505348712968,0.9333333180999669,371.4036560058594,tri_norm,44,0.7333333333333333,1930,76,2309,710,3440,710,1.0,1.0
0.260378897190094,0.17880603671073914,0.6867147521292836,0.9333333180999669,369.3670959472656,tri_norm,45,0.75,1930,76,2309,710,3440,710,1.0,1.0
0.26067906618118286,0.17858637869358063,0.6850813702034744,0.9333333180999669,368.21490478515625,tri_norm,46,0.7666666666666667,1930,76,2309,710,3440,710,1.0,1.0
0.26090505719184875,0.17852315306663513,0.6842456338165462,0.9337748192513182,367.5757751464844,tri_norm,47,0.7833333333333333,1930,76,2309,710,3440,710,1.0,1.0
0.26109975576400757,0.17840705811977386,0.6832907628152578,0.9333333180999669,365.09136962890625,tri_norm,48,0.8,1930,76,2309,710,3440,710,1.0,1.0
0.26133325695991516,0.17831136286258698,0.6823140617988656,0.9333333180999669,364.1131286621094,tri_norm,49,0.8166666666666667,1930,76,2309,710,3440,710,1.0,1.0
0.26143428683280945,0.17829371988773346,0.6819828999014409,0.9333333180999669,363.5873107910156,tri_norm,50,0.8333333333333334,1930,76,2309,710,3440,710,1.0,1.0
0.2615480124950409,0.17821268737316132,0.6813765429120778,0.9333333180999669,363.13507080078125,tri_norm,51,0.85,1930,76,2309,710,3440,710,1.0,1.0
0.2616972029209137,0.17816901206970215,0.6808212058549733,0.9333333180999669,363.23089599609375,tri_norm,52,0.8666666666666667,1930,76,2309,710,3440,710,1.0,1.0
0.26191776990890503,0.17801611125469208,0.6796640965596381,0.9337748192513182,363.2076721191406,tri_norm,53,0.8833333333333333,1930,76,2309,710,3440,710,1.0,1.0
0.26203325390815735,0.17803806066513062,0.6794483189261534,0.9337748192513182,362.7513427734375,tri_norm,54,0.9,1930,76,2309,710,3440,710,1.0,1.0
0.2621259391307831,0.1779945194721222,0.6790419646065449,0.9337748192513182,363.55194091796875,tri_norm,55,0.9166666666666666,1930,76,2309,710,3440,710,1.0,1.0
0.26226481795310974,0.1779712587594986,0.6785936953441505,0.9333333180999669,363.7301330566406,tri_norm,56,0.9333333333333333,1930,76,2309,710,3440,710,1.0,1.0
0.26253369450569153,0.17795367538928986,0.6778317310699128,0.9333333180999669,364.33477783203125,tri_norm,57,0.95,1930,76,2309,710,3440,710,1.0,1.0
0.26265159249305725,0.17792865633964539,0.677432213056262,0.9333333180999669,364.1042785644531,tri_norm,58,0.9666666666666667,1930,76,2309,710,3440,710,1.0,1.0
0.26271694898605347,0.17795652151107788,0.6773697525957006,0.9333333180999669,364.77044677734375,tri_norm,59,0.9833333333333333,1930,76,2309,710,3440,710,1.0,1.0
0.26292741298675537,0.17793771624565125,0.6767560196815782,0.9333333180999669,364.24725341796875,tri_norm,60,1.0,1930,76,2309,710,3440,710,1.0,1.0
0.2631508409976959,0.17785100638866425,0.6758519142703493,0.9333333180999669,365.0722351074219,tri_norm,61,1.0166666666666666,1930,76,2309,710,3440,710,1.0,1.0
0.2634119391441345,0.17770051956176758,0.6746107006122676,0.9333333180999669,365.3813781738281,tri_norm,62,1.0333333333333334,1930,76,2309,710,3440,710,1.0,1.0
0.26371878385543823,0.17759525775909424,0.673426626759282,0.9333333180999669,364.94073486328125,tri_norm,63,1.05,1930,76,2309,710,3440,710,1.0,1.0
0.2638978660106659,0.1774301379919052,0.6723439410506437,0.9333333180999669,365.4394226074219,tri_norm,64,1.0666666666666667,1930,76,2309,710,3440,710,1.0,1.0
0.26409921050071716,0.17743395268917084,0.6718458023191667,0.9333333180999669,364.4444885253906,tri_norm,65,1.0833333333333333,1930,76,2309,710,3440,710,1.0,1.0
0.264186292886734,0.1773722618818283,0.6713908326953425,0.9333333180999669,364.6850891113281,tri_norm,66,1.1,1930,76,2309,710,3440,710,1.0,1.0
0.264389306306839,0.1772775650024414,0.67051712784302,0.9337748192513182,364.78515625,tri_norm,67,1.1166666666666667,1930,76,2309,710,3440,710,1.0,1.0
0.264609694480896,0.17728227376937866,0.6699764625683934,0.9337748192513182,364.70953369140625,tri_norm,68,1.1333333333333333,1930,76,2309,710,3440,710,1.0,1.0
0.26476192474365234,0.1772090494632721,0.6693146793735638,0.9333333180999669,366.4089050292969,tri_norm,69,1.15,1930,76,2309,710,3440,710,1.0,1.0
0.26493093371391296,0.1772001087665558,0.6688539522129443,0.9333333180999669,366.32086181640625,tri_norm,70,1.1666666666666667,1930,76,2309,710,3440,710,1.0,1.0
0.26500922441482544,0.17730435729026794,0.6690497321037844,0.9333333180999669,366.7212829589844,tri_norm,71,1.1833333333333333,1930,76,2309,710,3440,710,1.0,1.0
0.2651686668395996,0.17730297148227692,0.6686422151946981,0.9333333180999669,367.8656005859375,tri_norm,72,1.2,1930,76,2309,710,3440,710,1.0,1.0
0.2653142511844635,0.17731155455112457,0.6683076656322149,0.9333333180999669,368.9664611816406,tri_norm,73,1.2166666666666666,1930,76,2309,710,3440,710,1.0,1.0
0.26534825563430786,0.17736148834228516,0.6684102039193937,0.9337748192513182,369.9482116699219,tri_norm,74,1.2333333333333334,1930,76,2309,710,3440,710,1.0,1.0
0.26551273465156555,0.17744512856006622,0.6683111531724357,0.9337748192513182,371.20379638671875,tri_norm,75,1.25,1930,76,2309,710,3440,710,1.0,1.0
0.26575231552124023,0.17731145024299622,0.6672056392929838,0.9337748192513182,373.9259948730469,tri_norm,76,1.2666666666666666,1930,76,2309,710,3440,710,1.0,1.0
0.26593777537345886,0.17742465436458588,0.667166021990545,0.9337748192513182,377.2803955078125,tri_norm,77,1.2833333333333334,1930,76,2309,710,3440,710,1.0,1.0
0.2661568820476532,0.17734597623348236,0.6663211869851938,0.9337748192513182,379.07769775390625,tri_norm,78,1.3,1930,76,2309,710,3440,710,1.0,1.0
0.26632165908813477,0.17748545110225677,0.6664326328006036,0.9337748192513182,379.7778625488281,tri_norm,79,1.3166666666666667,1930,76,2309,710,3440,710,1.0,1.0
0.26641690731048584,0.17750756442546844,0.6662773753912885,0.9337748192513182,382.98321533203125,tri_norm,80,1.3333333333333333,1930,76,2309,710,3440,710,1.0,1.0
0.2665807604789734,0.17768479883670807,0.6665326929525212,0.9337748192513182,384.2682800292969,tri_norm,81,1.35,1930,76,2309,710,3440,710,1.0,1.0
0.2666206359863281,0.17773820459842682,0.6666333131888854,0.9333333180999669,388.3349304199219,tri_norm,82,1.3666666666666667,1930,76,2309,710,3440,710,1.0,1.0
0.2668003737926483,0.1779332011938095,0.6669150870940855,0.9333333180999669,394.1978454589844,tri_norm,83,1.3833333333333333,1930,76,2309,710,3440,710,1.0,1.0
0.26679620146751404,0.17799586057662964,0.6671603753200334,0.9333333180999669,399.162353515625,tri_norm,84,1.4,1930,76,2309,710,3440,710,1.0,1.0
