mean,std,rms_contrast,michelson,lap_var,video,frame_idx,time_sec,t_idx,k,u,roi_x0,roi_y0,roi_x1,roi_y1,video_W,video_H,scale_x,scale_y
0.29070329666137695,0.20995424687862396,0.7222286161443193,0.9075144351416283,679.7025146484375,tri_raw,0,0.0,0.0,0,0.0,1930,76,2309,710,3440,710,1.0,1.0
0.29064756631851196,0.2097526639699936,0.7216735354439424,0.9075144351416283,675.185791015625,tri_raw,1,0.016666666666666666,0.016666666666666666,0,0.016666666666666666,1929,76,2308,710,3440,710,1.0,1.0
0.2905034124851227,0.20948651432991028,0.7211154778757849,0.9075144351416283,672.6124267578125,tri_raw,2,0.03333333333333333,0.03333333333333333,0,0.03333333333333333,1928,76,2306,710,3440,710,1.0,1.0
0.29083433747291565,0.20909103751182556,0.7189351578609451,0.9080459613193254,668.4981689453125,tri_raw,3,0.05,0.05,0,0.05,1926,76,2305,710,3440,710,1.0,1.0
0.2906096577644348,0.2089124172925949,0.7188763501905833,0.9080459613193254,667.7518920898438,tri_raw,4,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,1925,76,2303,710,3440,710,1.0,1.0
0.2906626760959625,0.20873627066612244,0.7181392062041565,0.9080459613193254,662.3232421875,tri_raw,5,0.08333333333333333,0.08333333333333333,0,0.08333333333333333,1924,76,2302,710,3440,710,1.0,1.0
0.29093119502067566,0.20846593379974365,0.7165471774845485,0.9080459613193254,655.965576171875,tri_raw,6,0.1,0.1,0,0.1,1923,76,2301,710,3440,710,1.0,1.0
0.29069358110427856,0.20828570425510406,0.7165128872083978,0.9075144351416283,650.516357421875,tri_raw,7,0.11666666666666667,0.11666666666666667,0,0.11666666666666667,1922,76,2299,710,3440,710,1.0,1.0
0.29075929522514343,0.20803120732307434,0.7154756652138431,0.9075144351416283,643.48974609375,tri_raw,8,0.13333333333333333,0.13333333333333333,0,0.13333333333333333,1921,76,2298,710,3440,710,1.0,1.0
0.29068654775619507,0.2078934907913208,0.7151809577850705,0.9080459613193254,643.442138671875,tri_raw,9,0.15,0.15,0,0.15,1920,76,2297,710,3440,710,1.0,1.0
0.29061880707740784,0.2076566219329834,0.7145326101773822,0.9080459613193254,638.2613525390625,tri_raw,10,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,1918,76,2295,710,3440,710,1.0,1.0
0.2907077372074127,0.20751696825027466,0.7138336361645584,0.9080459613193254,633.9767456054688,tri_raw,11,0.18333333333333332,0.18333333333333332,0,0.18333333333333332,1917,76,2294,710,3440,710,1.0,1.0
0.2905394732952118,0.2073824107646942,0.7137839181533092,0.9075144351416283,632.9005737304688,tri_raw,12,0.2,0.2,0,0.2,1916,76,2292,710,3440,710,1.0,1.0
0.2904958724975586,0.20719578862190247,0.71324862452618,0.8965517096810067,626.0765380859375,tri_raw,13,0.21666666666666667,0.21666666666666667,0,0.21666666666666667,1915,76,2291,710,3440,710,1.0,1.0
0.2905043363571167,0.20704758167266846,0.7127176727956596,0.9075144351416283,619.9366455078125,tri_raw,14,0.23333333333333334,0.23333333333333334,0,0.23333333333333334,1914,76,2290,710,3440,710,1.0,1.0
0.2904259264469147,0.20674575865268707,0.7118708514192119,0.9075144351416283,617.9520263671875,tri_raw,15,0.25,0.25,0,0.25,1912,76,2288,710,3440,710,1.0,1.0
0.2905433475971222,0.20656652748584747,0.7109662709008823,0.9080459613193254,611.2955932617188,tri_raw,16,0.26666666666666666,0.26666666666666666,0,0.26666666666666666,1911,76,2287,710,3440,710,1.0,1.0
0.29014745354652405,0.20651911199092865,0.7117729359636952,0.9080459613193254,609.27685546875,tri_raw,17,0.2833333333333333,0.2833333333333333,0,0.2833333333333333,1910,76,2285,710,3440,710,1.0,1.0
0.2902028262615204,0.20631806552410126,0.7109443456237444,0.9080459613193254,606.9806518554688,tri_raw,18,0.3,0.3,0,0.3,1909,76,2284,710,3440,710,1.0,1.0
0.29029154777526855,0.20608939230442047,0.7099393240500854,0.9075144351416283,602.3839111328125,tri_raw,19,0.31666666666666665,0.31666666666666665,0,0.31666666666666665,1908,76,2283,710,3440,710,1.0,1.0
0.28989896178245544,0.20604589581489563,0.7107506954854451,0.9080459613193254,600.3731689453125,tri_raw,20,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,1907,76,2281,710,3440,710,1.0,1.0
0.29006513953208923,0.20582067966461182,0.7095670748334499,0.9080459613193254,598.1370849609375,tri_raw,21,0.35,0.35,0,0.35,1906,76,2280,710,3440,710,1.0,1.0
0.289924293756485,0.20557120442390442,0.7090512998060662,0.9080459613193254,597.360107421875,tri_raw,22,0.36666666666666664,0.36666666666666664,0,0.36666666666666664,1904,76,2279,710,3440,710,1.0,1.0
0.2896324396133423,0.20554086565971375,0.709661040860959,0.9080459613193254,594.6675415039062,tri_raw,23,0.38333333333333336,0.38333333333333336,0,0.38333333333333336,1903,76,2277,710,3440,710,1.0,1.0
0.28975793719291687,0.20539160072803497,0.7088385416786793,0.9080459613193254,592.2520751953125,tri_raw,24,0.4,0.4,0,0.4,1902,76,2276,710,3440,710,1.0,1.0
0.28942087292671204,0.20535406470298767,0.7095343730085573,0.9080459613193254,592.2140502929688,tri_raw,25,0.4166666666666667,0.4166666666666667,0,0.4166666666666667,1901,76,2274,710,3440,710,1.0,1.0
0.2893408536911011,0.2051992416381836,0.709195510860344,0.9302325451831629,593.802734375,tri_raw,26,0.43333333333333335,0.43333333333333335,0,0.43333333333333335,1900,76,2273,710,3440,710,1.0,1.0
0.2893955409526825,0.20496492087841034,0.7082518034699263,0.9080459613193254,589.041015625,tri_raw,27,0.45,0.45,0,0.45,1898,76,2272,710,3440,710,1.0,1.0
0.2891384959220886,0.20483973622322083,0.7084484841269015,0.9080459613193254,586.439208984375,tri_raw,28,0.4666666666666667,0.4666666666666667,0,0.4666666666666667,1897,76,2270,710,3440,710,1.0,1.0
0.28913414478302,0.20465201139450073,0.7078098799779684,0.9080459613193254,585.0822143554688,tri_raw,29,0.48333333333333334,0.48333333333333334,0,0.48333333333333334,1896,76,2269,710,3440,710,1.0,1.0
0.28986191749572754,0.2047126144170761,0.7062418172186256,0.9080459613193254,583.20068359375,tri_raw,30,0.5,0.5,0,0.5,1895,76,2268,710,3440,710,1.0,1.0
0.29170194268226624,0.20480307936668396,0.7020970462606533,0.89714284270538,570.5670166015625,tri_raw,31,0.5166666666666667,0.5166666666666667,0,0.5166666666666667,1894,76,2266,710,3440,710,1.0,1.0
0.2933214008808136,0.20476527512073517,0.6980918116609572,0.8977272583097354,561.5908203125,tri_raw,32,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,1893,76,2265,710,3440,710,1.0,1.0
0.2949165105819702,0.20500080287456512,0.6951146801475518,0.8977272583097354,551.2312622070312,tri_raw,33,0.55,0.55,0,0.55,1892,76,2263,710,3440,710,1.0,1.0
