mean,std,rms_contrast,michelson,lap_var,video,frame_idx,time_sec,t_idx,k,u,roi_x0,roi_y0,roi_x1,roi_y1,video_W,video_H,scale_x,scale_y
0.25054582953453064,0.1873420774936676,0.7477357350723352,0.9337748192513182,569.7857666015625,gauss,0,0.0,0.0,0,0.0,1930,76,2309,710,3440,710,1.0,1.0
0.25065192580223083,0.1871008425951004,0.7464568027223478,0.9337748192513182,567.13916015625,gauss,1,0.016666666666666666,0.016666666666666666,0,0.016666666666666666,1929,76,2308,710,3440,710,1.0,1.0
0.2507352828979492,0.18683040142059326,0.7451300503461009,0.9333333180999669,563.7781372070312,gauss,2,0.03333333333333333,0.03333333333333333,0,0.03333333333333333,1928,76,2306,710,3440,710,1.0,1.0
0.2507164776325226,0.1865173876285553,0.7439374625490747,0.9333333180999669,562.3050537109375,gauss,3,0.05,0.05,0,0.05,1926,76,2305,710,3440,710,1.0,1.0
0.2507382035255432,0.18630297482013702,0.7430178758977157,0.9333333180999669,559.3477172851562,gauss,4,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,1925,76,2303,710,3440,710,1.0,1.0
0.25087615847587585,0.18598885834217072,0.7413572180733274,0.9333333180999669,550.5255737304688,gauss,5,0.08333333333333333,0.08333333333333333,0,0.08333333333333333,1924,76,2302,710,3440,710,1.0,1.0
0.25104886293411255,0.1857045441865921,0.7397147097940966,0.9333333180999669,542.4326782226562,gauss,6,0.1,0.1,0,0.1,1923,76,2301,710,3440,710,1.0,1.0
0.25095704197883606,0.18550150096416473,0.7391762833578736,0.9333333180999669,539.5228881835938,gauss,7,0.11666666666666667,0.11666666666666667,0,0.11666666666666667,1922,76,2299,710,3440,710,1.0,1.0
0.2511287033557892,0.1852128803730011,0.7375217190341705,0.9333333180999669,531.7845458984375,gauss,8,0.13333333333333333,0.13333333333333333,0,0.13333333333333333,1921,76,2298,710,3440,710,1.0,1.0
0.25146791338920593,0.18483464419841766,0.7350227484574343,0.9333333180999669,523.3002319335938,gauss,9,0.15,0.15,0,0.15,1920,76,2297,710,3440,710,1.0,1.0
0.2514091432094574,0.18450616300106049,0.7338880094287665,0.9333333180999669,518.956787109375,gauss,10,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,1918,76,2295,710,3440,710,1.0,1.0
0.25149857997894287,0.18421244621276855,0.7324591610163382,0.9333333180999669,511.398681640625,gauss,11,0.18333333333333332,0.18333333333333332,0,0.18333333333333332,1917,76,2294,710,3440,710,1.0,1.0
0.25149005651474,0.1838129758834839,0.7308955714666786,0.9210526180184242,502.92376708984375,gauss,12,0.2,0.2,0,0.2,1916,76,2292,710,3440,710,1.0,1.0
0.25159358978271484,0.1835361123085022,0.7294943610131994,0.9210526180184242,500.6974182128906,gauss,13,0.21666666666666667,0.21666666666666667,0,0.21666666666666667,1915,76,2291,710,3440,710,1.0,1.0
0.2517356872558594,0.18330539762973785,0.7281660870028684,0.9210526180184242,496.3594970703125,gauss,14,0.23333333333333334,0.23333333333333334,0,0.23333333333333334,1914,76,2290,710,3440,710,1.0,1.0
0.25179052352905273,0.18298552930355072,0.7267371284331348,0.9205297877372757,490.33587646484375,gauss,15,0.25,0.25,0,0.25,1912,76,2288,710,3440,710,1.0,1.0
0.2518596649169922,0.18270926177501678,0.7254407115201512,0.9205297877372757,482.15264892578125,gauss,16,0.26666666666666666,0.26666666666666666,0,0.26666666666666666,1911,76,2287,710,3440,710,1.0,1.0
0.2518215775489807,0.18245860934257507,0.7245550753550303,0.9210526180184242,476.47747802734375,gauss,17,0.2833333333333333,0.2833333333333333,0,0.2833333333333333,1910,76,2285,710,3440,710,1.0,1.0
0.25184810161590576,0.1822262406349182,0.7235561127130147,0.9205297877372757,471.9997253417969,gauss,18,0.3,0.3,0,0.3,1909,76,2284,710,3440,710,1.0,1.0
0.25196701288223267,0.18200895190238953,0.7223522738031438,0.9210526180184242,467.4384460449219,gauss,19,0.31666666666666665,0.31666666666666665,0,0.31666666666666665,1908,76,2283,710,3440,710,1.0,1.0
0.25187426805496216,0.1818409413099289,0.7219512159564341,0.9205297877372757,461.9814453125,gauss,20,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,1907,76,2281,710,3440,710,1.0,1.0
0.25192558765411377,0.1816253513097763,0.7209483792081439,0.9337748192513182,457.66143798828125,gauss,21,0.35,0.35,0,0.35,1906,76,2280,710,3440,710,1.0,1.0
0.25200217962265015,0.18128052353858948,0.7193609063875207,0.9337748192513182,452.4884033203125,gauss,22,0.36666666666666664,0.36666666666666664,0,0.36666666666666664,1904,76,2279,710,3440,710,1.0,1.0
0.25180914998054504,0.1811789572238922,0.7195090013321606,0.9337748192513182,447.1452331542969,gauss,23,0.38333333333333336,0.38333333333333336,0,0.38333333333333336,1903,76,2277,710,3440,710,1.0,1.0
0.25176072120666504,0.18106114864349365,0.7191794676464631,0.9337748192513182,444.7705383300781,gauss,24,0.4,0.4,0,0.4,1902,76,2276,710,3440,710,1.0,1.0
0.25169381499290466,0.1808914989233017,0.7186966105680228,0.9333333180999669,440.8655090332031,gauss,25,0.4166666666666667,0.4166666666666667,0,0.4166666666666667,1901,76,2274,710,3440,710,1.0,1.0
0.2516891360282898,0.1807555854320526,0.7181699659457533,0.9333333180999669,439.2111511230469,gauss,26,0.43333333333333335,0.43333333333333335,0,0.43333333333333335,1900,76,2273,710,3440,710,1.0,1.0
0.2517712116241455,0.18029722571372986,0.7161153071850485,0.9333333180999669,436.46417236328125,gauss,27,0.45,0.45,0,0.45,1898,76,2272,710,3440,710,1.0,1.0
0.2516155540943146,0.18016822636127472,0.7160456349740797,0.9205297877372757,431.52215576171875,gauss,28,0.4666666666666667,0.4666666666666667,0,0.4666666666666667,1897,76,2270,710,3440,710,1.0,1.0
0.25167933106422424,0.18001826107501984,0.7152683264101612,0.9205297877372757,427.1503601074219,gauss,29,0.48333333333333334,0.48333333333333334,0,0.48333333333333334,1896,76,2269,710,3440,710,1.0,1.0
0.2517872452735901,0.17983105778694153,0.7142182696719042,0.9333333180999669,423.0016784667969,gauss,30,0.5,0.5,0,0.5,1895,76,2268,710,3440,710,1.0,1.0
0.2518199384212494,0.17970632016658783,0.7136302000426572,0.9337748192513182,419.4491271972656,gauss,31,0.5166666666666667,0.5166666666666667,0,0.5166666666666667,1894,76,2266,710,3440,710,1.0,1.0
0.2518121004104614,0.17954301834106445,0.7130039061600487,0.9337748192513182,420.3280029296875,gauss,32,0.5333333333333333,0.5333333333333333,0,0.5333333333333333,1893,76,2265,710,3440,710,1.0,1.0
0.2517080307006836,0.17940905690193176,0.712766490901554,0.9337748192513182,418.4964599609375,gauss,33,0.55,0.55,0,0.55,1892,76,2263,710,3440,710,1.0,1.0
0.2517189681529999,0.17902886867523193,0.7112251527034826,0.9333333180999669,416.3551330566406,gauss,34,0.5666666666666667,0.5666666666666667,0,0.5666666666666667,1890,76,2262,710,3440,710,1.0,1.0
0.2516535520553589,0.1788967400789261,0.7108849905314366,0.9337748192513182,415.0213928222656,gauss,35,0.5833333333333334,0.5833333333333334,0,0.5833333333333334,1889,76,2261,710,3440,710,1.0,1.0
0.25157126784324646,0.17872020602226257,0.7104157817794398,0.9337748192513182,413.4051208496094,gauss,36,0.6,0.6,0,0.6,1888,76,2259,710,3440,710,1.0,1.0
0.2515832185745239,0.17864568531513214,0.7100858285639409,0.9333333180999669,411.6894836425781,gauss,37,0.6166666666666667,0.6166666666666667,0,0.6166666666666667,1887,76,2258,710,3440,710,1.0,1.0
0.25149109959602356,0.17853717505931854,0.7099144591874729,0.9333333180999669,410.5753173828125,gauss,38,0.6333333333333333,0.6333333333333333,0,0.6333333333333333,1886,76,2256,710,3440,710,1.0,1.0
0.2516098916530609,0.17820517718791962,0.7082597942971364,0.9333333180999669,410.376220703125,gauss,39,0.65,0.65,0,0.65,1884,76,2255,710,3440,710,1.0,1.0
0.2515551745891571,0.177993506193161,0.707572401991484,0.9337748192513182,410.5504150390625,gauss,40,0.6666666666666666,0.6666666666666666,0,0.6666666666666666,1883,76,2254,710,3440,710,1.0,1.0
0.25141507387161255,0.17788802087306976,0.7075471293675838,0.9333333180999669,409.1625671386719,gauss,41,0.6833333333333333,0.6833333333333333,0,0.6833333333333333,1882,76,2252,710,3440,710,1.0,1.0
0.25142940878868103,0.17773838341236115,0.7069116425144545,0.9333333180999669,408.5496826171875,gauss,42,0.7,0.7,0,0.7,1881,76,2251,710,3440,710,1.0,1.0
0.25149527192115784,0.17751753330230713,0.7058483640180484,0.9333333180999669,407.2448425292969,gauss,43,0.7166666666666667,0.7166666666666667,0,0.7166666666666667,1880,76,2250,710,3440,710,1.0,1.0
0.2513326406478882,0.17733250558376312,0.7055689148490392,0.9333333180999669,407.228271484375,gauss,44,0.7333333333333333,0.7333333333333333,0,0.7333333333333333,1879,76,2248,710,3440,710,1.0,1.0
0.2513968348503113,0.17722441256046295,0.7049587780864447,0.9333333180999669,406.8270568847656,gauss,45,0.75,0.75,0,0.75,1878,76,2247,710,3440,710,1.0,1.0
