mean,std,RMS_contrast,michelson,lap_var,video,frame_idx,time_sec,time_orig_sec,t_idx,k,u,roi_x0,roi_y0,roi_x1,roi_y1,video_W,video_H,scale_x,scale_y
0.4618246853351593,0.16202478110790253,0.35083611323624986,0.6393442525498825,1017.841796875,phase comp,60,0.0,1.0,1.0,1,0.0,1481,153,1771,710,3440,710,1.0,1.0
0.46193286776542664,0.15584903955459595,0.33738460078552235,0.6166666331993624,895.197998046875,phase comp,61,0.016666666666666607,1.0166666666666666,1.0166666666666666,1,0.016666666666666607,1480,153,1770,710,3440,710,1.0,1.0
0.46213027834892273,0.1524818390607834,0.3299542204982134,0.6101694581887391,833.906494140625,phase comp,62,0.03333333333333344,1.0333333333333334,1.0333333333333334,1,0.03333333333333344,1479,153,1769,710,3440,710,1.0,1.0
0.462421178817749,0.15029148757457733,0.32500995025513574,0.6137338725455729,783.6221923828125,phase comp,63,0.050000000000000044,1.05,1.05,1,0.050000000000000044,1478,153,1768,710,3440,710,1.0,1.0
0.4625225365161896,0.14905276894569397,0.32226054722821323,0.6051501813724247,751.448486328125,phase comp,64,0.06666666666666665,1.0666666666666667,1.0666666666666667,1,0.06666666666666665,1477,153,1767,710,3440,710,1.0,1.0
0.46240949630737305,0.14833636581897736,0.3207900438802293,0.6051501813724247,730.1460571289062,phase comp,65,0.08333333333333326,1.0833333333333333,1.0833333333333333,1,0.08333333333333326,1476,153,1766,710,3440,710,1.0,1.0
0.46249091625213623,0.14751113951206207,0.3189492617886376,0.6051501813724247,711.3406982421875,phase comp,66,0.10000000000000009,1.1,1.1,1,0.10000000000000009,1476,153,1766,710,3440,710,1.0,1.0
0.4625754952430725,0.14715978503227234,0.31813138258357054,0.6051501813724247,697.327392578125,phase comp,67,0.1166666666666667,1.1166666666666667,1.1166666666666667,1,0.1166666666666667,1475,153,1765,710,3440,710,1.0,1.0
0.4627961814403534,0.1467261016368866,0.3170425866734841,0.6051501813724247,686.9127807617188,phase comp,68,0.1333333333333333,1.1333333333333333,1.1333333333333333,1,0.1333333333333333,1474,153,1764,710,3440,710,1.0,1.0
0.462895929813385,0.14651013910770416,0.31650772129643057,0.6051501813724247,678.524169921875,phase comp,69,0.1499999999999999,1.15,1.15,1,0.1499999999999999,1473,153,1763,710,3440,710,1.0,1.0
